id,geometry_type,wkt,area_m2,area_km2,centroid_lon,centroid_lat,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,parts,holes,vertices,label,area_const,cbml,cobama,fecha_sinc,id_constru,numero_edi,numero_mej,numero_mez,numero_pis,numero_sem,numero_sot,Shape_Area,Shape_Leng,tipo_const
2372,MultiPolygon,"MULTIPOLYGON (((-75.54679269703585 6.300413652022336, -75.54687047743296 6.300400120101817, -75.54687109752636 6.300403687386995, -75.54687171668975 6.300407249252109, -75.54679408433034 6.300420750614698, -75.54679269703585 6.300413652022336)))",7,0.000007,-75.54684001460305,6.300409091875591,-75.54687171668975,6.300400120101817,-75.54679269703585,6.300420750614698,1,0,6,,13.96,01030510076,0103051,2026-06-20,01030510076_0000,0,0,0,2,0,0,6.984127919,19.0581894038,N
2373,MultiPolygon,"MULTIPOLYGON (((-75.54689200552403 6.300391274962182, -75.54695624631408 6.300381014216923, -75.54694791180606 6.300437902384091, -75.54692640425661 6.300442253116263, -75.54689743326465 6.300448117610508, -75.54689282247872 6.300399818388223, -75.54689200552403 6.300391274962182)))",40,0.000040,-75.54691880394068,6.300416730113032,-75.54695624631408,6.300381014216923,-75.54689200552403,6.300448117610508,1,0,7,,79.48,01030510076,0103051,2026-06-20,01030510076_0000,0,0,0,1,0,1,39.7449353438,25.5747242413,N
2374,MultiPolygon,"MULTIPOLYGON (((-75.54680316966443 6.30046719988493, -75.54683151330251 6.300461465034054, -75.54683768890492 6.30048879673023, -75.5468452192857 6.300522117838804, -75.54680522074925 6.300529422185908, -75.54679431785317 6.300468988946997, -75.54680316966443 6.30046719988493)))",30,0.000030,-75.54681952162667,6.300489665103488,-75.5468452192857,6.300461465034054,-75.54679431785317,6.300529422185908,1,0,7,,89.16,01030510075,0103051,2026-06-20,01030510075_0000,0,0,0,3,0,0,29.7210320857,22.3700463383,N
2375,MultiPolygon,"MULTIPOLYGON (((-75.54683151330251 6.300461465034054, -75.54688050057183 6.300451545506595, -75.54688594590041 6.300479025425019, -75.54685716086696 6.300484853749623, -75.54683768890492 6.30048879673023, -75.54683151330251 6.300461465034054)))",17,0.000017,-75.54685856190932,6.300473137289105,-75.54688594590041,6.300451545506595,-75.54683151330251,6.30048879673023,1,0,6,,34.02,01030510075,0103051,2026-06-20,01030510075_0000,0,0,0,2,0,0,17.0119208838,17.1784220994,N
2376,MultiPolygon,"MULTIPOLYGON (((-75.54685716086696 6.300484853749623, -75.54688594590041 6.300479025425019, -75.54689276690759 6.300513444868729, -75.5468647744174 6.300518553271544, -75.54685716086696 6.300484853749623)))",12,0.000012,-75.5468751620231,6.3004989693287285,-75.54689276690759,6.300479025425019,-75.54685716086696,6.300518553271544,1,0,5,,24.64,01030510075,0103051,2026-06-20,01030510075_0000,0,0,0,2,0,0,12.3191830481,14.1020116707,N
2377,MultiPolygon,"MULTIPOLYGON (((-75.54727681323463 6.300631202859631, -75.54725287354248 6.300602098213722, -75.54725011410942 6.300604343026421, -75.54724813605755 6.300602098754292, -75.54723977044956 6.300592606732216, -75.5472587378006 6.300574321662729, -75.54729822328642 6.300612797362957, -75.5473168422519 6.300608482423916, -75.54731959277515 6.300622929250313, -75.5473052555176 6.300625686293109, -75.54730559964682 6.300627695342619, -75.54728433468522 6.300631948167114, -75.54727712389747 6.300633390181486, -75.54727681323463 6.300631202859631)))",24,0.000024,-75.54727949363497,6.300613046174656,-75.54731959277515,6.300574321662729,-75.54723977044956,6.300633390181486,1,0,14,,23.72,01030510037,0103051,2026-06-20,01030510037_0000,0,0,0,1,0,0,23.7166343294,24.3495595283,N
2378,MultiPolygon,"MULTIPOLYGON (((-75.54332280010057 6.301953554532151, -75.54332436607515 6.301951340868284, -75.5433396798867 6.301960941019858, -75.54333811391218 6.301963154683738, -75.54332280010057 6.301953554532151)))",1,0.000001,-75.54333123999365,6.3019572477760075,-75.5433396798867,6.301951340868284,-75.54332280010057,6.301963154683738,1,0,5,,0.6,01030810082,0103081,2026-06-20,01030810082_0000,0,0,0,1,0,0,0.59899485344,4.59988525087,N
2379,MultiPolygon,"MULTIPOLYGON (((-75.54925643135229 6.296377037400348, -75.54923008801036 6.296353229041171, -75.54925285836569 6.296284591207329, -75.54926296424632 6.296290578537517, -75.54928162280493 6.296301635886818, -75.54929717129937 6.296310849591904, -75.5492934888708 6.296317070642755, -75.54929617211799 6.296318661413974, -75.54927259258415 6.296356833983279, -75.54927033805328 6.296355329719651, -75.54925643135229 6.296377037400348)))",41,0.000041,-75.54927137277052,6.296326581742475,-75.54929717129937,6.296284591207329,-75.54923008801036,6.296377037400348,1,0,11,,122.16,01030040014,0103004,2026-06-20,01030040014_0000,0,0,0,3,0,0,40.7224919665,26.8880514392,N
2380,MultiPolygon,"MULTIPOLYGON (((-75.54936958781684 6.296298720722554, -75.54937146209627 6.296295627665509, -75.54942844775921 6.296328755884576, -75.54942387606889 6.296337538991448, -75.54940036100963 6.296320786014703, -75.54940211662341 6.296317632058339, -75.54936958781684 6.296298720722554)))",5,0.000005,-75.54939930856237,6.296316510222855,-75.54942844775921,6.296295627665509,-75.54936958781684,6.296337538991448,1,0,7,,4.65,01030040016,0103004,2026-06-20,01030040016_0000,0,0,0,1,0,0,4.65270581195,16.5471174952,N
2381,MultiPolygon,"MULTIPOLYGON (((-75.54921841536263 6.296437606454352, -75.54920452575053 6.296423377713371, -75.54918902724579 6.296437925432047, -75.54917270760808 6.296422521473154, -75.54920054841612 6.296398607508943, -75.54922895966666 6.296427708337719, -75.54921841536263 6.296437606454352)))",13,0.000013,-75.54920236400831,6.296424624486597,-75.54922895966666,6.296398607508943,-75.54917270760808,6.296437925432047,1,0,7,,13.08,01030040023,0103004,2026-06-20,01030040023_0000,0,0,0,1,0,0,13.0762236138,17.1954976356,N
2382,MultiPolygon,"MULTIPOLYGON (((-75.54926574966753 6.296498077655019, -75.54928207796459 6.296482112765017, -75.5492871810563 6.296487235801528, -75.54928136537924 6.296492920292607, -75.54929093502194 6.296502523945144, -75.54927556445591 6.296517551120557, -75.5492714129125 6.296513556277496, -75.54926620918287 6.296508548553795, -75.54926579066822 6.296508145559884, -75.54927096065632 6.296503091672017, -75.54926574966753 6.296498077655019)))",6,0.000006,-75.54927572469653,6.296501376364306,-75.54929093502194,6.296482112765017,-75.54926574966753,6.296517551120557,1,0,11,,5.61,01030040023,0103004,2026-06-20,01030040023_0000,0,0,0,1,0,0,5.60520266472,11.2055800801,N
2383,MultiPolygon,"MULTIPOLYGON (((-75.5483198512002 6.301913915954248, -75.54836005961207 6.301877045301659, -75.54838962375959 6.301908825626679, -75.54838629311939 6.301911781152329, -75.54834905861138 6.301944807482267, -75.5483198512002 6.301913915954248)))",29,0.000029,-75.54836097726053,6.301911275103436,-75.54838962375959,6.301877045301659,-75.5483198512002,6.301944807482267,1,0,6,,57.2,01030620005,0103062,2026-06-20,01030620005_0000,0,0,0,2,0,0,28.5952990257,21.5413603171,N
2384,MultiPolygon,"MULTIPOLYGON (((-75.54839501727386 6.301904017451601, -75.54838962375959 6.301908825626679, -75.54836005961207 6.301877045301659, -75.54836539219932 6.301872157863536, -75.54839501727386 6.301904017451601)))",4,0.000004,-75.5483775232112,6.3018905115608685,-75.54839501727386,6.301872157863536,-75.54836005961207,6.301908825626679,1,0,5,,3.85,01030620005,0103062,2026-06-20,01030620005_0000,0,0,0,1,0,0,3.8452063794,11.2153321869,N
2385,MultiPolygon,"MULTIPOLYGON (((-75.54838629311939 6.301911781152329, -75.54838962375959 6.301908825626679, -75.54841340630176 6.301934402217446, -75.54840969747032 6.301937441865554, -75.54835761360913 6.301980124295847, -75.54834096610399 6.301952024728185, -75.54834905861138 6.301944807482267, -75.54838629311939 6.301911781152329)))",28,0.000028,-75.54837809413937,6.301938486766901,-75.54841340630176,6.301908825626679,-75.54834096610399,6.301980124295847,1,0,8,,56.34,01030620006,0103062,2026-06-20,01030620006_0000,0,0,0,2,0,0,28.1690052682,22.6577371419,N
2386,MultiPolygon,"MULTIPOLYGON (((-75.54838962375959 6.301908825626679, -75.54839501727386 6.301904017451601, -75.54841900599303 6.301929811827553, -75.54841529088529 6.301932861451501, -75.54841340630176 6.301934402217446, -75.54838962375959 6.301908825626679)))",3,0.000003,-75.5484064688427,6.301921983714957,-75.54841900599303,6.301904017451601,-75.54838962375959,6.301934402217446,1,0,6,,3.1,01030620006,0103062,2026-06-20,01030620006_0000,0,0,0,1,0,0,3.10239800521,9.36187554676,N
2387,MultiPolygon,"MULTIPOLYGON (((-75.54841340630176 6.301934402217446, -75.54841529088529 6.301932861451501, -75.54843627727512 6.301962414399849, -75.54843022061776 6.301966870504038, -75.54840969747032 6.301937441865554, -75.54841340630176 6.301934402217446)))",3,0.000003,-75.54842097851005,6.301946798087679,-75.54843627727512,6.301932861451501,-75.54840969747032,6.301966870504038,1,0,6,,3.25,01030620007,0103062,2026-06-20,01030620007_0000,0,0,0,1,0,0,3.25085347929,9.6110088691,N
2388,MultiPolygon,"MULTIPOLYGON (((-75.54837387377458 6.302011800585839, -75.54835761360913 6.301980124295847, -75.54840969747032 6.301937441865554, -75.54843022061776 6.301966870504038, -75.5484249326529 6.301971088687401, -75.54838800774576 6.302000531444363, -75.54838406292681 6.30199558267261, -75.54837699546744 6.302001212725089, -75.54838093668099 6.302006163322735, -75.54837740566413 6.3020089787878, -75.54837387377458 6.302011800585839)))",30,0.000030,-75.54839037466098,6.3019879794891285,-75.54843022061776,6.301937441865554,-75.54835761360913,6.302011800585839,1,0,11,,58.88,01030620007,0103062,2026-06-20,01030620007_0000,0,0,0,2,0,0,29.4387511135,24.7324994325,N
2389,MultiPolygon,"MULTIPOLYGON (((-75.54816291372454 6.302012718778244, -75.54817646067154 6.301998179650378, -75.54821237570715 6.302031910741743, -75.54818821554626 6.302056319422994, -75.54817504048518 6.302043943339932, -75.54818490209323 6.302033369547435, -75.54816291372454 6.302012718778244)))",15,0.000015,-75.54818331803797,6.302029406913455,-75.54821237570715,6.301998179650378,-75.54816291372454,6.302056319422994,1,0,7,,30.3,01030620034,0103062,2026-06-20,01030620034_0000,0,0,0,2,0,0,15.1500393848,18.3870820323,N
2390,MultiPolygon,"MULTIPOLYGON (((-75.54846398500224 6.3020768163565, -75.54846702936894 6.302073524094438, -75.54847463527415 6.302085825228656, -75.54847949795726 6.302093697907029, -75.54850173836701 6.302129692792419, -75.54848558705581 6.302142516914338, -75.54846477644139 6.302112879935207, -75.54846398500224 6.3020768163565)))",14,0.000014,-75.54847674992382,6.302102136175513,-75.54850173836701,6.302073524094438,-75.54846398500224,6.302142516914338,1,0,8,,28.78,01030620014,0103062,2026-06-20,01030620014_0000,0,0,0,2,0,0,14.3875863526,18.0785225952,N
2391,MultiPolygon,"MULTIPOLYGON (((-75.54758960331826 6.296892623893137, -75.5475836758364 6.296937268631157, -75.54757743847797 6.296936348873137, -75.54758397604937 6.296891554690875, -75.54758960331826 6.296892623893137)))",3,0.000003,-75.54758367342049,6.296914449022076,-75.54758960331826,6.296891554690875,-75.54757743847797,6.296937268631157,1,0,5,,3.32,01030190033,0103019,2026-06-20,01030190033_0000,0,0,0,1,0,0,3.32335587966,11.3202592035,N
2392,MultiPolygon,"MULTIPOLYGON (((-75.54811252057681 6.296906405624557, -75.54814145952315 6.29690439007734, -75.5481452390022 6.296972329577438, -75.5481201905616 6.29697576726848, -75.54811659755165 6.296943273199062, -75.54811656541065 6.296942982234181, -75.54811252057681 6.296906405624557)))",23,0.000023,-75.54812542877102,6.296940857996842,-75.5481452390022,6.29690439007734,-75.54811252057681,6.29697576726848,1,0,7,,68.64,01030190024,0103019,2026-06-20,01030190024_0000,0,0,0,3,0,0,22.8756952214,21.2536780562,N
2393,MultiPolygon,"MULTIPOLYGON (((-75.5481201905616 6.29697576726848, -75.5481452390022 6.296972329577438, -75.54814657295654 6.296981647097532, -75.54812557143174 6.296984857983453, -75.54812120296849 6.296984925428569, -75.5481201905616 6.29697576726848)))",3,0.000003,-75.54813175538412,6.296979905471094,-75.54814657295654,6.296972329577438,-75.5481201905616,6.296984925428569,1,0,6,,5.96,01030190024,0103019,2026-06-20,01030190024_0000,0,0,0,2,0,0,2.97613888205,7.69318532758,N
2394,MultiPolygon,"MULTIPOLYGON (((-75.54834231220927 6.296907977513342, -75.54837016208818 6.296908317945825, -75.54837014107646 6.296916790415296, -75.5483423613398 6.296916566269903, -75.54834231220927 6.296907977513342)))",3,0.000003,-75.54835624417842,6.296912413036091,-75.54837016208818,6.296907977513342,-75.54834231220927,6.296916790415296,1,0,5,,2.9,01030190017,0103019,2026-06-20,01030190017_0000,0,0,0,1,0,0,2.9045294887,8.04413388309,N
2395,MultiPolygon,"MULTIPOLYGON (((-75.5481452390022 6.296972329577438, -75.54817365532068 6.296968572561031, -75.54817439953456 6.296977394799349, -75.54814657295654 6.296981647097532, -75.5481452390022 6.296972329577438)))",3,0.000003,-75.5481599667035,6.296974986008838,-75.54817439953456,6.296968572561031,-75.5481452390022,6.296981647097532,1,0,5,,3.17,01030190023,0103019,2026-06-20,01030190023_0000,0,0,0,1,0,0,3.17317427552,8.30798676984,N
2396,MultiPolygon,"MULTIPOLYGON (((-75.54816698585282 6.296901117312052, -75.54819254153588 6.296897749471248, -75.54820058448446 6.296965028038534, -75.54819142900479 6.296966233626253, -75.54817365532068 6.296968572561031, -75.54816698585282 6.296901117312052)))",22,0.000022,-75.54818503923971,6.2969397402018235,-75.54820058448446,6.296897749471248,-75.54816698585282,6.296968572561031,1,0,6,,43.9,01030190022,0103019,2026-06-20,01030190022_0000,0,0,0,2,0,0,21.9523028789,20.8508397899,N
2397,MultiPolygon,"MULTIPOLYGON (((-75.54785131950608 6.29702779886866, -75.54784713179748 6.296941922088822, -75.54784584873482 6.296915620700253, -75.54784567745546 6.29691366505295, -75.54788568922189 6.296910617203856, -75.54788614264697 6.296945407670521, -75.54788629570956 6.296957151249785, -75.54792017841893 6.296954824064745, -75.54792388831737 6.297016654878758, -75.54785131950608 6.29702779886866)))",81,0.000081,-75.54787690797873,6.296953740197594,-75.54792388831737,6.296910617203856,-75.54784567745546,6.29702779886866,1,0,10,,160.2,01030190029,0103019,2026-06-20,01030190029_0000,0,0,0,2,0,0,80.0972647646,40.9636083848,N
2398,MultiPolygon,"MULTIPOLYGON (((-75.54910641705068 6.296879725447743, -75.5491302878593 6.296845687726601, -75.54915699390251 6.296861788628974, -75.54917009089628 6.296869681660009, -75.54914926059286 6.296899084553379, -75.54910641705068 6.296879725447743)))",22,0.000022,-75.54914261006033,6.296871193603342,-75.54917009089628,6.296845687726601,-75.54910641705068,6.296899084553379,1,0,6,,21.98,01030100098,0103010,2026-06-20,01030100098_0000,0,0,0,1,0,0,21.9759227379,18.9311637897,N
2399,MultiPolygon,"MULTIPOLYGON (((-75.54679244954029 6.303789497592625, -75.5467987115705 6.303792861909234, -75.54679701874005 6.30379537003406, -75.54676270393142 6.303846257149964, -75.54675743788383 6.303842199037415, -75.54679244954029 6.303789497592625)))",5,0.000005,-75.54678166433321,6.303813237144659,-75.5467987115705,6.303789497592625,-75.54675743788383,6.303846257149964,1,0,6,,5.36,01030760016,0103076,2026-06-20,01030760016_0000,0,0,0,1,0,0,5.35569557471,15.6463805632,N
2400,MultiPolygon,"MULTIPOLYGON (((-75.54661013897945 6.303818999788788, -75.54661580674534 6.303747075784555, -75.54667720820655 6.303756118784701, -75.54666655312714 6.303825181250669, -75.54664211604936 6.303822506069633, -75.54661013897945 6.303818999788788)))",52,0.000052,-75.54664236462156,6.303793976335669,-75.54667720820655,6.303747075784555,-75.54661013897945,6.303825181250669,1,0,6,,51.59,01030760003,0103076,2026-06-20,01030760003_0000,0,0,0,1,0,0,51.5937047703,28.8587028103,N
2401,MultiPolygon,"MULTIPOLYGON (((-75.54875915039518 6.295170679748709, -75.54877869663989 6.295158857145493, -75.54880593868867 6.295177056626761, -75.54879928100435 6.295187026156698, -75.54878241164846 6.295212288764256, -75.54877158736272 6.295228509732937, -75.54875217141563 6.295257596483278, -75.54874966693191 6.295261346283652, -75.54874004002136 6.29525518390983, -75.54876359694461 6.295206627836123, -75.54877152024838 6.295190301694006, -75.54876221337905 6.295184730849757, -75.54876914546216 6.295174887458641, -75.54875915039518 6.295170679748709)))",28,0.000028,-75.54876964770325,6.295205007130011,-75.54880593868867,6.295158857145493,-75.54874004002136,6.295261346283652,1,0,14,,27.4,01030020026,0103002,2026-06-20,01030020026_0000,0,0,0,1,0,0,27.4043230537,30.3394067,N
2402,MultiPolygon,"MULTIPOLYGON (((-75.54869148236459 6.295234326487567, -75.54869383611674 6.295229869509458, -75.5487384619849 6.295258436448493, -75.54873618913108 6.295263362261883, -75.54869148236459 6.295234326487567)))",3,0.000003,-75.54871499239933,6.29524649867685,-75.5487384619849,6.295229869509458,-75.54869148236459,6.295263362261883,1,0,5,,3.38,01030020016,0103002,2026-06-20,01030020016_0000,0,0,0,1,0,0,3.38073065269,12.9195726778,N
2403,MultiPolygon,"MULTIPOLYGON (((-75.55001100185635 6.295879843359126, -75.55000751955104 6.295888187172311, -75.54999424516967 6.295882451311788, -75.54999773653721 6.295874112878915, -75.55001100185635 6.295879843359126)))",2,0.000002,-75.55000262577856,6.295881148680534,-75.55001100185635,6.295874112878915,-75.54999424516967,6.295888187172311,1,0,5,,1.6,01030070001,0103007,2026-06-20,01030070001_0000,0,0,0,0,0,1,1.59964937146,5.19944838187,N
2404,MultiPolygon,"MULTIPOLYGON (((-75.54985589030285 6.296077075769442, -75.54986732198547 6.296062938488622, -75.54989085774825 6.296081343139619, -75.54987329349524 6.29610473315261, -75.549871849683 6.296103642626042, -75.54984857933941 6.296086116370398, -75.54985589030285 6.296077075769442)))",11,0.000011,-75.5498679654257,6.2960859749244555,-75.54989085774825,6.296062938488622,-75.54984857933941,6.29610473315261,1,0,7,,43.96,01030070008,0103007,2026-06-20,01030070008_0000,0,0,0,4,0,0,10.9892528027,13.263325002,N
2405,MultiPolygon,"MULTIPOLYGON (((-75.54986793632162 6.296062178751638, -75.54989717562289 6.296026010041376, -75.54990273251195 6.296019142436704, -75.54993838360197 6.296047402283863, -75.54993110988158 6.296055927364055, -75.54992416213477 6.296050709377113, -75.54991585224923 6.296061133618228, -75.54992232767124 6.296066216489643, -75.54993533202816 6.296076423559334, -75.54991593547328 6.296100953560988, -75.54990739300929 6.296094273294218, -75.54989655393017 6.296085796946618, -75.54989085774825 6.296081343139619, -75.54986732198547 6.296062938488622, -75.54986793632162 6.296062178751638)))",36,0.000036,-75.54990807672641,6.296063603525143,-75.54993838360197,6.296019142436704,-75.54986732198547,6.296100953560988,1,0,15,,107.82,01030070008,0103007,2026-06-20,01030070008_0000,0,0,0,3,0,0,35.9369015349,27.9689646874,N
2406,MultiPolygon,"MULTIPOLYGON (((-75.54987329349524 6.29610473315261, -75.54989085774825 6.296081343139619, -75.54989655393017 6.296085796946618, -75.54987915124453 6.296108966472963, -75.54987563116214 6.296106424156647, -75.54987329349524 6.29610473315261)))",3,0.000003,-75.54988309751607,6.296097452773692,-75.54989655393017,6.296081343139619,-75.54987329349524,6.296108966472963,1,0,6,,7.74,01030070008,0103007,2026-06-20,01030070008_0000,0,0,0,3,0,0,2.57596271732,8.04160170788,N
2407,MultiPolygon,"MULTIPOLYGON (((-75.549871849683 6.296103642626042, -75.54987329349524 6.29610473315261, -75.54987563116214 6.296106424156647, -75.54987915124453 6.296108966472963, -75.54985700940072 6.296138448104871, -75.54984979399289 6.296133003590881, -75.549871849683 6.296103642626042)))",4,0.000004,-75.5498677881631,6.2961158696840025,-75.54987915124453,6.296103642626042,-75.54984979399289,6.296138448104871,1,0,7,,8.14,01030070008,0103007,2026-06-20,01030070008_0000,0,0,0,2,0,0,4.06895681966,10.1417440727,N
2408,MultiPolygon,"MULTIPOLYGON (((-75.549846459718 6.296088741396705, -75.54984857933941 6.296086116370398, -75.549871849683 6.296103642626042, -75.54984979399289 6.296133003590881, -75.54985700940072 6.296138448104871, -75.54984832646682 6.296150009723458, -75.5498164012776 6.296125919473237, -75.54982094140618 6.29612029817179, -75.54982326493392 6.296117426232797, -75.549846459718 6.296088741396705)))",21,0.000021,-75.54984251402429,6.29611817841002,-75.549871849683,6.296086116370398,-75.5498164012776,6.296150009723458,1,0,10,,61.26,01030070008,0103007,2026-06-20,01030070008_0000,0,0,0,3,0,0,20.4178618557,19.9738255152,N
2409,MultiPolygon,"MULTIPOLYGON (((-75.54987915124453 6.296108966472963, -75.54989655393017 6.296085796946618, -75.54990739300929 6.296094273294218, -75.54990066948054 6.296102781220105, -75.54990921104995 6.296109463299525, -75.54989854426782 6.296122957641868, -75.54987915124453 6.296108966472963)))",7,0.000007,-75.54989858716372,6.29610403981255,-75.54990921104995,6.296085796946618,-75.54987915124453,6.296122957641868,1,0,7,,7.02,01030070008,0103007,2026-06-20,01030070008_0000,0,0,0,1,0,0,7.02463286572,11.6769772715,N
2410,MultiPolygon,"MULTIPOLYGON (((-75.54959823263025 6.29730629794346, -75.54961449162765 6.297259106527576, -75.54964893099657 6.29727123583985, -75.54962709259956 6.297322906331375, -75.54960289982435 6.297314118236704, -75.54960505369263 6.297308697552022, -75.54959823263025 6.29730629794346)))",23,0.000023,-75.54961611689517,6.297297060405164,-75.54964893099657,6.297259106527576,-75.54959823263025,6.297322906331375,1,0,7,,23.15,01030100085,0103010,2026-06-20,01030100085_0000,0,0,0,1,0,0,23.150720913,20.0610290079,N
2411,MultiPolygon,"MULTIPOLYGON (((-75.54954742576109 6.297288405392188, -75.54956891639712 6.297229722561679, -75.54957655016727 6.297208879109097, -75.54963427346779 6.297206321382308, -75.54967073009794 6.297219660471993, -75.54966371354769 6.297236261564517, -75.54964893099657 6.29727123583985, -75.54961449162765 6.297259106527576, -75.54959823263025 6.29730629794346, -75.54954742576109 6.297288405392188)))",89,0.000089,-75.54961369607705,6.297247321199185,-75.54967073009794,6.297206321382308,-75.54954742576109,6.29730629794346,1,0,10,,176.2,01030100085,0103010,2026-06-20,01030100085_0000,0,0,0,2,0,0,88.1005761812,41.7757276365,N
2412,MultiPolygon,"MULTIPOLYGON (((-75.5464240582533 6.30406875063366, -75.54642675666813 6.304052704032477, -75.54646546607509 6.304068917181166, -75.54647697691912 6.304073733163223, -75.54646974507294 6.304089569560533, -75.5464901076161 6.304098115124315, -75.54647656138917 6.30412318888712, -75.54647213583493 6.304131381821768, -75.54646620940676 6.304142349558576, -75.54645210285007 6.304135744376966, -75.54641937408276 6.304120412441252, -75.54641566721665 6.304118676588073, -75.54642221158115 6.304079728271176, -75.5464240582533 6.30406875063366)))",50,0.000050,-75.54645210561277,6.304100251664639,-75.5464901076161,6.304052704032477,-75.54641566721665,6.304142349558576,1,0,14,,147.78,01030760018,0103076,2026-06-20,01030760018_0000,0,0,0,3,0,0,49.2616829747,29.5319972757,N
2413,MultiPolygon,"MULTIPOLYGON (((-75.54642675666813 6.304052704032477, -75.54644661071502 6.304003347709854, -75.54646419696638 6.304011613911308, -75.54648465326247 6.304021225863549, -75.54647367505959 6.304048525643999, -75.54646755073803 6.304063749974352, -75.54646546607509 6.304068917181166, -75.54642675666813 6.304052704032477)))",27,0.000027,-75.54646127278353,6.304038583473816,-75.54648465326247,6.304003347709854,-75.54642675666813,6.304068917181166,1,0,8,,53.74,01030760013,0103076,2026-06-20,01030760013_0000,0,0,0,2,0,0,26.8695118241,20.8668676459,N
2414,MultiPolygon,"MULTIPOLYGON (((-75.54638388671187 6.303852739899273, -75.54639708449481 6.303826624503796, -75.54639964389925 6.303827825309011, -75.54646472398127 6.303858363560749, -75.54645188072152 6.303885098345474, -75.5464502495743 6.303884323359605, -75.54638388671187 6.303852739899273)))",27,0.000027,-75.54642457823051,6.303855829162985,-75.54646472398127,6.303826624503796,-75.54638388671187,6.303885098345474,1,0,7,,27.05,01030750013,0103075,2026-06-20,01030750013_0000,0,0,0,1,0,0,27.045496571,23.1186040494,N
2415,MultiPolygon,"MULTIPOLYGON (((-75.54804824070152 6.302460058116049, -75.54804871895443 6.302450672073005, -75.54807492840543 6.302452900056215, -75.5480750456308 6.302463214416386, -75.54804824070152 6.302460058116049)))",3,0.000003,-75.54806173342304,6.302456711165414,-75.5480750456308,6.302450672073005,-75.54804824070152,6.302463214416386,1,0,5,,3.2,01030650030,0103065,2026-06-20,01030650030_0000,0,0,0,1,0,0,3.20212587634,8.07854376714,N
2416,MultiPolygon,"MULTIPOLYGON (((-75.54756853999474 6.297406890596798, -75.54757811954572 6.297376102424546, -75.54759171812778 6.297380680407984, -75.54759242225853 6.297380915653328, -75.54759288474736 6.297381071613294, -75.5475892527708 6.297396159882452, -75.54760707635467 6.297402378978805, -75.54760245175908 6.297417736998149, -75.54756853999474 6.297406890596798)))",10,0.000010,-75.54759030819483,6.297392742069419,-75.54760707635467,6.297376102424546,-75.54756853999474,6.297417736998149,1,0,9,,20.4,01030210026,0103021,2026-06-20,01030210026_0000,0,0,0,1,0,1,10.2017050984,14.8107069708,N
2417,MultiPolygon,"MULTIPOLYGON (((-75.54877834738012 6.299090670499893, -75.54879331979026 6.299074214956812, -75.54879944848943 6.299078044628527, -75.54881800960764 6.299056712889763, -75.54885361372308 6.299076224863962, -75.548817965735 6.299114734915379, -75.54877834738012 6.299090670499893)))",27,0.000027,-75.54881011745425,6.299081767125721,-75.54885361372308,6.299056712889763,-75.54877834738012,6.299114734915379,1,0,7,,79.11,01030270008,0103027,2026-06-20,01030270008_0000,0,0,0,3,0,0,26.3730665954,21.817404477,N
2418,MultiPolygon,"MULTIPOLYGON (((-75.54876814786707 6.299058479975676, -75.54878802635523 6.299030288687599, -75.54885975458023 6.299069587657755, -75.54885361372308 6.299076224863962, -75.54881800960764 6.299056712889763, -75.54879944848943 6.299078044628527, -75.54879331979026 6.299074214956812, -75.54877382523482 6.299062033389218, -75.54876814786707 6.299058479975676)))",21,0.000021,-75.54880676820596,6.299063198381164,-75.54885975458023,6.299030288687599,-75.54876814786707,6.299078044628527,1,0,9,,42.54,01030270008,0103027,2026-06-20,01030270008_0000,0,0,0,2,0,0,21.2673620149,25.5726405607,N
2419,MultiPolygon,"MULTIPOLYGON (((-75.54875880001828 6.299035830824658, -75.54876147435613 6.29902244966574, -75.54876513056006 6.299025107043871, -75.54878185889507 6.298994453000063, -75.54880162424782 6.299005467854197, -75.54878802635523 6.299030288687599, -75.54876814786707 6.299058479975676, -75.54875083582338 6.299047669212879, -75.54875880001828 6.299035830824658)))",17,0.000017,-75.54877198726537,6.299027468283086,-75.54880162424782,6.298994453000063,-75.54875083582338,6.299058479975676,1,0,9,,33.88,01030270008,0103027,2026-06-20,01030270008_0000,0,0,0,0,0,2,16.942287377,19.1603494625,N
2420,MultiPolygon,"MULTIPOLYGON (((-75.54870607727703 6.2989875606549, -75.54871538818996 6.298955437524572, -75.5487569328032 6.298976692525208, -75.54873833495566 6.299003458109666, -75.54870607727703 6.2989875606549)))",17,0.000017,-75.54872918330646,6.298980787203587,-75.5487569328032,6.298955437524572,-75.54870607727703,6.299003458109666,1,0,5,,16.47,01030270008,0103027,2026-06-20,01030270008_0000,0,0,0,0,0,1,16.4736480709,16.4487716786,N
2421,MultiPolygon,"MULTIPOLYGON (((-75.54788735198893 6.296605184258517, -75.54790615174561 6.296565531521639, -75.5479118571699 6.296568545974314, -75.54791824038442 6.296571953115083, -75.54794009512833 6.296583614223755, -75.54796583359298 6.296597343944049, -75.54796224376818 6.296608290298084, -75.54795238599483 6.296638349305142, -75.5479298897249 6.296626876672427, -75.54792913788728 6.296626493386909, -75.54788735198893 6.296605184258517)))",37,0.000037,-75.54793031873854,6.296599218269992,-75.54796583359298,6.296565531521639,-75.54788735198893,6.296638349305142,1,0,11,,74.42,01030190044,0103019,2026-06-20,01030190044_0000,0,0,0,1,0,1,37.2059247081,25.1901865942,N
